date,qqq_close,qqq_high,qqq_low,dxy_close
2018-09-03,98.36294895016745,98.54592429074324,98.14948401099286,91.61351161702149
2018-09-04,99.63447030530519,99.7926046469573,98.87966416298599,91.4713860410248
2018-09-05,100.39860325497676,100.57357927456833,99.93110673812986,91.63545417604979
2018-09-06,98.71905207913862,99.60369811843461,97.78120769864957,92.05461924208714
2018-09-07,99.61129939529133,99.75319811851324,99.49005791687873,92.19029876162165
2018-09-10,99.02835006788986,99.11544274351408,98.85116216720776,92.18485791401373
2018-09-11,99.56056957996009,100.18099227375365,99.40981610799795,92.03817094214361
2018-09-12,99.98548683947207,100.2952543149611,99.75666717237189,92.04947132184749
2018-09-13,101.61855936137812,102.61926017311069,101.53870494488211,92.15176900849602
2018-09-14,101.80828323716452,102.50658028875881,100.2802662687517,92.03020441800814
2018-09-17,99.41887572147351,99.91886778945548,99.29792666903352,92.10041007416804
2018-09-18,97.69826650799098,98.1721394687342,97.64730531292234,92.3461319577977
2018-09-19,98.66584351744775,98.97842994536668,98.52282608975234,92.15448634941343
2018-09-20,98.36949153030817,98.76048367437984,98.10583906727082,92.24636766297598
2018-09-21,99.87050914721361,100.21543425242993,99.43657969305701,92.15769955271091
2018-09-24,100.26123632766488,100.4545359286844,100.15902543499813,91.7649532927595
2018-09-25,99.32440273145491,101.06713363664714,98.45654310885085,92.35884451683052
2018-09-26,100.76716678966461,100.88439429969337,99.4669505781025,92.47286812134057
2018-09-27,99.74993522776502,100.38811140301294,99.60477246389165,92.18734426203496
2018-09-28,97.15738066801924,97.33064934510757,96.92891857093835,92.00381772341065
2018-10-01,99.83426758731171,100.722652113026,99.03227477685216,91.5985125011997
2018-10-02,97.41904754809859,97.7270940682035,97.10755203527094,91.53174392739658
2018-10-03,98.26276035843888,99.67801500426278,97.18888023126793,91.08225924729976
2018-10-04,99.50423357326295,100.40704763458731,98.52420254428847,91.03998407583721
2018-10-05,99.72955256644114,99.95138413891125,99.17080898368522,90.87521250441209
2018-10-08,97.60491873141297,97.87002045680276,97.27109450528309,90.65816068294716
2018-10-09,98.93599077012763,99.38598131164022,98.55795825314566,91.07995620669406
2018-10-10,97.13317886611534,97.64574272302372,96.59961434521216,91.05580538924607
2018-10-11,95.48468264669161,96.131926848883,94.82756628542354,91.2631950394872
2018-10-12,95.07006588856662,95.63807690578726,94.65983738035717,90.77857249780864
2018-10-15,96.08322230010758,96.35553645166452,95.47079596325263,90.27092850784149
2018-10-16,96.49258786076423,96.82518864190466,96.37617319808902,89.84438422704781
2018-10-17,97.54913339969725,97.58168701142412,97.4475550571759,90.06290636042779
2018-10-18,97.02210252020431,97.53261695389627,96.13812478362682,90.32373229971826
2018-10-19,96.83906053889147,96.92734425488263,96.68288995677743,90.2166269024797
2018-10-22,95.45144153848774,96.60013287272503,94.57248111010433,90.17707747937497
2018-10-23,95.0923383075786,95.50567757789713,94.62398385199506,90.28382947343701
2018-10-24,95.86194348139233,96.11000146087555,95.39360154543071,89.88032360818298
2018-10-25,95.52245043888077,96.0531027353752,94.82717012794888,89.78174229718798
2018-10-26,96.14834673096499,96.23827544928524,94.903773391872,90.03396083400618
2018-10-29,95.46786626181417,96.30807589560932,95.46026600936256,89.72863327312949
2018-10-30,94.76864648014069,94.9230450035178,93.15980215773503,89.97291996332858
2018-10-31,94.85010597503769,95.99645104697778,94.35528104057248,89.89201064079077
2018-11-01,94.64323054086734,94.80104049307738,93.24614386733516,89.93461790743059
2018-11-02,95.40827953705443,95.72712709945446,95.02367058847003,89.78488954597373
2018-11-05,95.66314699574319,95.83521533551553,95.28657387212037,90.02924021827332
2018-11-06,97.8864014335948,98.13636237694358,97.34142171403516,90.13404040612255
2018-11-07,97.64165629954351,98.52989036753463,97.2873167593818,90.30822750750113
2018-11-08,97.3877004828052,97.45198849281196,97.08996092912811,89.70802313351423
2018-11-09,96.11334964561468,96.74493150865543,95.9886217067518,89.80724673561353
2018-11-12,96.17546985189198,96.28517208720211,95.29033902157738,90.1833525143759
2018-11-13,97.06696588091638,97.88512040603457,97.03560450934654,89.71826562132556
2018-11-14,96.17094325454427,96.69002391289683,96.07963334162162,89.20336592598176
2018-11-15,96.14250592118945,96.29979807919968,95.51384026590502,89.0883596339936
2018-11-16,97.0787752934159,97.281833353514,96.4732472993401,89.2643930805325
2018-11-19,96.95267243609078,97.40072814353607,96.28206616850302,88.78656886287918
2018-11-20,96.33427374834017,97.12815799251094,95.94926441881437,88.91004957020795
2018-11-21,97.59481553115477,98.16549257571302,97.37832385054854,88.6780511929185
2018-11-22,97.7521923554334,98.03490314739966,97.22767378834277,88.61339074685353
2018-11-23,98.2918353665163,98.79002311280642,98.05290142253183,88.67742244080797
2018-11-26,99.83502565670751,100.16072067773595,99.0189130552011,88.46535602114866
2018-11-27,101.36807376282772,102.52493547293025,100.25867809006218,88.12039695641039
2018-11-28,100.94688958045985,101.14020452617585,100.62351177558362,88.1691896639228
2018-11-29,100.29480975742224,100.76326367823158,99.89563991678936,88.71454113971897
2018-11-30,100.70142620945049,100.71864506720165,99.90833509924586,88.85775593094331
2018-12-03,100.56293240633948,101.53837855372741,99.7867552947232,89.07304395470332
2018-12-04,98.14397443716535,98.54786978310501,97.96638766881227,88.88257504368771
2018-12-05,99.81966719852561,99.8576502228189,99.5010865744287,88.5440423246942
2018-12-06,99.87974649148286,100.66955461097193,98.892448381548,88.04123571798874
2018-12-07,100.87577817834756,101.88167150468757,99.68202988548684,88.25718003040167
2018-12-10,99.3840785727069,99.56548473784146,98.30526229548678,88.6768726728211
2018-12-11,101.09782088836927,101.14002573259737,101.0110805208855,88.67149688054987
2018-12-12,100.36275329343654,101.31898797023402,99.71532967133479,88.9616892220025
2018-12-13,100.2574605970254,101.04040698973948,99.89277846625554,88.78766927947495
2018-12-14,98.48191848348368,98.48539935238001,98.4818499755455,88.75205078761584
2018-12-17,98.3028103291421,99.58990998563618,97.74583810846195,89.15601978584019
2018-12-18,98.04388307553366,99.03739217283095,97.96086941008537,89.00150014081557
2018-12-19,97.84215118684642,97.85206655525516,97.35612006163899,89.34372876772571
2018-12-20,98.43594573888276,98.7879949864459,97.62585471637735,89.85554445075724
2018-12-21,98.54768429926536,98.7569829871073,98.47120896844076,89.40864223918662
2018-12-24,99.84067942383747,100.45984420963157,99.67199848336449,88.97465423197661
2018-12-25,99.26962701446696,100.2303718883818,99.13589421855954,89.58358973749007
2018-12-26,98.02685252526294,98.575673275377,97.55624648647115,89.99563639017651
2018-12-27,98.0368142171392,98.17201629869845,97.87266517176019,90.52088343393173
2018-12-28,98.87553608102412,100.16130590947682,97.92332278889351,91.03441415309663
2018-12-31,100.5235663371407,101.56201571219735,99.66595239361588,90.78043430610688
2019-01-01,101.6284148323306,102.2250037385793,101.49111366299358,91.40044733562797
2019-01-02,99.35729970263559,99.81810353843792,99.01617833360493,92.04295492473935
2019-01-03,99.88047284834475,100.14526817013258,99.47600532218128,92.35420096571166
2019-01-04,101.83043546971791,103.08507853454907,101.39731015127158,92.30762619967614
2019-01-07,101.94898339584351,102.12721645839956,101.08194544493318,92.14753442570334
2019-01-08,101.3027920304617,102.79067843130771,101.19509569649608,91.8946032719023
2019-01-09,101.7463614479961,101.97720202157507,100.59256499170682,91.32074650074136
2019-01-10,101.1182797374331,101.76706065448685,100.78890600300474,91.04116970048955
2019-01-11,101.99761078366106,102.03597869846483,101.39341217485945,90.67965913837598
2019-01-14,102.01608135408829,103.032935354355,101.87738632296475,90.72528350037742
2019-01-15,103.91668401963996,103.94481112215037,103.54153660335587,90.31948283639571
2019-01-16,104.6302805362956,104.72345862201131,104.38808923024263,89.6217018486549
2019-01-17,103.68655953119566,103.84515834268741,103.56194649818913,89.726197566483
2019-01-18,104.54135182506532,104.90560446329712,103.74171568271755,88.92229826899124
2019-01-21,105.85824168525629,105.86799979799217,104.93470759987517,88.69119244923914
2019-01-22,105.11562453737702,105.9053485292163,103.87885687387728,88.95937979441085
2019-01-23,104.5719763419217,105.61621383855302,104.44776969093395,88.43498108121533
2019-01-24,101.5202433611679,101.77914294215284,101.32653681619024,88.19832802730019
2019-01-25,102.75551217756802,103.4167131059971,101.52283536780425,88.07010904297269
2019-01-28,102.00906597507687,102.38422476314634,101.44816700309516,88.56566080504454
2019-01-29,99.2677900465779,100.10765869335876,99.00112986360674,88.69030195511348
2019-01-30,97.04522589704656,97.45634323627057,96.94014760075147,88.66984966998228
2019-01-31,96.79823534136956,97.00027767121549,95.62784464876351,88.75718758696091
2019-02-01,97.79440274800007,98.3796224611039,96.96935445526829,88.04779802615755
2019-02-04,97.71543241532254,98.5217980263945,97.47526868012501,87.50274326978548
2019-02-05,98.35099036750405,99.85926752819515,98.29161986226225,87.6713667381724
2019-02-06,96.98662859489828,97.9044301706889,96.68864385457921,88.02407222515409
2019-02-07,95.34342434399036,95.81940280163872,95.3296404484049,88.32837511276473
2019-02-08,96.48135109801167,96.79374308503266,96.127151491245,88.2681019296058
2019-02-11,97.13459701466438,97.42485622317437,96.66901195520859,88.35468667848754
2019-02-12,97.13006918617509,97.29590679251865,96.83017500780988,87.71721647335833
2019-02-13,98.7970952328228,99.19210378125584,98.1693149900299,87.19608336678787
2019-02-14,97.61710438286015,98.4528610274925,96.96262628766087,87.11968902505727
2019-02-15,97.11921706000963,97.58983048744055,95.88650890123306,87.46811669562825
2019-02-18,98.45820003729115,98.53513225053976,98.15917066173509,87.41662024442466
2019-02-19,100.87412173709951,101.79867012980498,100.46608019633184,87.23578324944083
2019-02-20,100.92048735711066,101.36657038793223,99.63335526036585,86.82009345328281
2019-02-21,103.18429953687811,103.25621055452622,102.82588231707719,86.68728814167923
2019-02-22,102.41509022316109,102.48545477921749,101.80984134268817,86.8496730013866
2019-02-25,102.89106582725564,103.32456069572054,102.27293211461095,86.99583932888169
2019-02-26,102.69476158331541,102.82270353657871,102.27769896363246,86.94468668152656
2019-02-27,100.63135396330473,100.99843714388561,100.54516581285831,87.77755807560477
2019-02-28,101.00474799397479,101.40042788220566,100.26868686068185,87.32879226036867
2019-03-01,102.27275076969016,103.00256568828853,101.95513241451552,87.53713874275364
2019-03-04,102.11154562110714,102.42540320795744,101.62940069353535,87.08678853685565
2019-03-05,102.05377534761628,102.8923648292128,101.14795665076473,86.63398435674495
2019-03-06,103.95498186748074,104.40231932812183,102.9489809966213,86.73812451981942
2019-03-07,102.31554969713427,102.57028454905497,102.17506846284554,86.696301319524
2019-03-08,100.37799543038872,101.32515560783705,99.00680034110295,86.55481830731584
2019-03-11,99.5629896163994,100.26207363096012,99.15227075609502,86.61308108715973
2019-03-12,98.06047783724861,98.5285866820856,97.77616267371435,87.59389368389301
2019-03-13,99.82674862615998,100.10818480522151,99.04051522855187,87.24758096541764
2019-03-14,100.26454352567859,100.29454353056178,100.002899684519,87.09160835210862
2019-03-15,99.17925980504197,99.87940448860807,99.04587456377413,87.5879707814626
2019-03-18,98.4245917271264,99.00608729914404,98.04670695341935,87.4374994688523
2019-03-19,102.19007527479471,102.339284263778,101.2931093670345,88.005633291298
2019-03-20,101.41828411730565,102.4479749123258,101.3908120144581,87.60351181705032
2019-03-21,100.45371467970692,100.7574779480028,100.35077440070197,87.58960144620117
2019-03-22,100.88720031625567,101.86456042071103,100.88021689540864,87.89694429011064
2019-03-25,101.76338322573307,102.07364202512993,100.73113281219486,87.75045445241705
2019-03-26,102.09280065989972,102.69464435157549,101.85299758436996,87.5495527853005
2019-03-27,100.92928002183561,101.38445223183902,100.34916620129255,87.1325680100007
2019-03-28,99.45453866083477,100.14921912976055,99.3176519739671,87.18342850478403
2019-03-29,100.26337453074024,100.26701159773937,99.68370960967677,87.42078416132195
2019-04-01,100.22784022824123,101.54108266903708,99.13040573396952,87.32456169219678
2019-04-02,98.14611798046616,98.66064818600931,98.11225250510391,87.11952849326624
2019-04-03,99.68651189929281,99.92215091880196,98.47455767090722,87.46903884668394
2019-04-04,100.7316104972164,101.14910324025358,100.28552036563657,87.68658599840349
2019-04-05,100.45172393913391,101.18164060621481,100.21674227884142,87.90257369896977
2019-04-08,100.1474722627913,100.37071237365211,99.32862398268304,87.83964162259812
2019-04-09,100.48443094513337,101.14206378976563,100.19604577860747,87.50871666460269
2019-04-10,99.62585102580292,100.35508843630447,99.42757038596,87.96201412619786
2019-04-11,97.92908726244995,98.41139996236734,97.31599095948714,88.0978097580093
2019-04-12,98.37496473084083,98.6185637311179,98.09189367499697,87.9253393341986
2019-04-15,96.58546101443821,97.0654587565908,96.13100843998613,87.98196308065626
2019-04-16,97.11129299239752,98.28642216661201,96.9038540637261,88.07068243970137
2019-04-17,95.34214749716794,95.723768556107,94.82448691864894,88.48887073140689
2019-04-18,95.25259465879891,96.17800594091126,95.06895998458108,88.47838840226754
2019-04-19,95.11806173709564,96.00956899857698,94.4430126175006,88.34425653661226
2019-04-22,97.38216232428357,97.61830850060738,97.16593134765196,87.77168660690187
2019-04-23,96.07758791554416,96.8790789911062,95.74152593308365,87.75888679962354
2019-04-24,94.35948312699531,95.01323615356335,93.66099113767964,87.80105088947893
2019-04-25,93.6029099190234,93.75661072047423,93.3754998380483,87.95878966419413
2019-04-26,92.2777407391203,92.31056546836537,91.8921143458486,88.04059527206422
2019-04-29,91.60501675753981,91.77192170987875,91.48101076281101,87.89312092365259
2019-04-30,92.13975043841816,92.30828140347253,91.56137240947773,87.8008627535052
2019-05-01,93.1016733286959,94.15238237415062,92.64331391039778,87.93419313897752
2019-05-02,95.16540226565631,95.65562484503263,94.92734220068662,87.73405943744017
2019-05-03,94.29137197250876,94.92867070406732,93.80459066459713,87.72625849315607
2019-05-06,97.61592971166607,98.16727281230807,97.3588289913451,87.38526246716486
2019-05-07,100.19908968768189,100.27620427018906,99.79123188691567,87.07570054514288
2019-05-08,99.96931163658952,101.06194367566071,99.41765844490072,87.1983009904993
2019-05-09,97.06926496963959,97.61807078398047,96.34743210460633,87.60649580427717
2019-05-10,96.99838564703677,97.43867168664765,96.76370623590083,87.49914363267871
2019-05-13,97.12384681746693,97.43711518475334,96.91306797577566,87.41273269464426
2019-05-14,94.29674768547243,94.5195518984044,93.21337443844405,87.7437202232247
2019-05-15,94.42033982344175,95.02492343550732,93.47959051951895,87.98631508807863
